Facility ID,County Name Of Facility Location,Facility Name,Facility Type,Phone Number,Permit Type,Email Address,Location Address Line 1,Location City,Location State,Location Zip Code,Full Address ,Mailing Address Line 1,Mailing City,Mailing State,Mailing Zip Code
3405318,Forsyth,BRENDA ALLEN DAY CARE HOME,,(336) 377-2304,Two Star Family CC Home License,ballenrose@gmail.com,205 OLD HOLLOW ROAD,RURAL HALL,NC,27045,,,,,
3405334,Forsyth,KIDDIE CARE DAY CARE HOME,,(336) 595-2663,Two Star Family CC Home License,momssafehaven@aol.com,4949 LACASTA LN,WALKERTOWN,NC,27051,,,,,
3405375,Forsyth,MAGGIE HALL'S DAY CARE HOME,,(336) 771-1532,Four Star Family CC Home License,maggie.daycare@yahoo.com,1224 W  SEDGEFIELD DRIVE,WINSTON-SALEM,NC,27107,,,,NC,
3405377,Forsyth,DIANE'S DAY CARE HOME,,(336) 945-4497,Two Star Family CC Home License,,475 COUNTRY LANE,LEWISVILLE,NC,27023,,,,,
35000116,Franklin,PAM'S VICTORIOUS KIDS,,(919) 340-1586,Four Star Family CC Home License,pamelakearney628@yahoo.com,32 ELOHIM'S WAY,LOUISBURG,NC,27549,,,,,
35000142,Franklin,LASSITER'S CHILD CARE,,(919) 340-4563,Four Star Family CC Home License,,82 HICKORY WAY,LOUISBURG,NC,27549,,,,,
35000159,Franklin,WHAT A BLESSING CHILD CARE,,(919) 729-0130,One Star Family CC Home License,feliciaalnehmi@yahoo.com,15 JOYFUL LANE,LOUISBURG,NC,27549,,,,NC,
36000199,Gaston,BROWN'S LITTLE SHEPHERDS,,(704) 734-0145,Five Star Family CC Home License,Tbrown044@att.net,849 MOUNTAIN CREST DRIVE,KINGS MOUNTAIN,NC,28086,,,,,
36000202,Gaston,MS. BRENDA'S CHILD CARE SERVICES,,(704) 864-8538,Five Star Family CC Home License,russellpagan@yahoo.com,735 QUEENS COURT,GASTONIA,NC,28052,,,,,
36000214,Gaston,WALKER'S HOME OF LOVE AND LEARNING,,(704) 824-1639,Three Star Family CC Home License,whtnybradley@yahoo.com,2868 EBONY AVE,GASTONIA,NC,28054,,,,,
36000301,Gaston,ADVANTAGE CHILD CARE,,(704) 861-1922,Four Star Family CC Home License,mtyoung17@gmail.com,1632 KIMBERLY DR,GASTONIA,NC,28052,,,,,
36000334,Gaston,LITTLE ANGEL'S PRESCHOOL,,(704) 840-0114,Four Star Family CC Home License,sabrinacterry@gmail.com,633 SUMMEY FARM DRIVE,DALLAS,NC,28034,,,,,
36000348,Gaston,IT'S ALL ABOUT ME HOME DAYCARE,,(704) 867-8911,Four Star Family CC Home License,wildflower8513@msn.com,851 FLOYD LANE,GASTONIA,NC,28052,,,,,
36000367,Gaston,LYNN'S LIL' ANGELS,,(704) 739-6382,Four Star Family CC Home License,swink7531@bellsouth.net,1005 JACKSON STREET,KINGS MOUNTAIN,NC,28086,,,,,
36000379,Gaston,BAY'S CHILD DEVELOPMENT,,(704) 215-5047,Three Star Family CC Home License,classeeb@aol.com,2408 SEDGEFIELD DRIVE,GASTONIA,NC,28052,,,,,
36000383,Gaston,DAWN FRALEY'S HOME DAY CARE,,(704) 822-8439,Three Star Family CC Home License,dfraley@bellsouth.net,201 SMITH ROAD,MT HOLLY,NC,28120,,,,,
36000423,Gaston,CHILDREN OF EXCELLENCE CHRISTIAN CHILDCARE,,(704) 865-1594,Five Star Family CC Home License,m4excel@yahoo.com,826 NORMANDY VIEW,GASTONIA,NC,28052,,,,,
36000426,Gaston,WOODS WORLD FAMILY CHILD CARE,,(704) 824-2654,Five Star Family CC Home License,woodsworld@bellsouth.net,4369 TIMBERWOOD DRIVE,GASTONIA,NC,28056,,,,NC,
36000437,Gaston,KIDS 'R' HOME CHILD DEVELOPMENT,,(704) 820-3942,Four Star Family CC Home License,sylvia.corry@yahoo.com,128 ASHTON WOODS COURT,MOUNT HOLLY,NC,28120,,,,NC,
36000442,Gaston,ROBIN'S NEST CHILD CARE,,(704) 866-4917,Four Star Family CC Home License,robinsnestegg5@yahoo.com,500 WINDY HILL DRIVE,GASTONIA,NC,28052,,,,,
36000516,Gaston,SMILE OF A CHILD HOME DAYCARE,,(704) 449-1543,Three Star Family CC Home License,j.c.robinson09dblock@gmail.com,807 PARK ROAD,DALLAS,NC,28034,,,,NC,
36000537,Gaston,TOSHA'S TINY TOTS,,(704) 300-4678,Four Star Family CC Home License,usertosha40@aol.com,601 TAREYTON DRIVE,GASTONIA,NC,28052,,,,NC,
36000550,Gaston,LOVE'S CHILD CARE,,(704) 865-3906,Four Star Family CC Home License,love2cassandra@yahoo.com,506 BEAR BROOK LANE,GASTONIA,NC,28052,,,,NC,
36000562,Gaston,IMPACT FAMILY CHILDCARE HOME,,(980) 309-3479,Three Star Family CC Home License,impactfcch@gmail.com,2209 MYRTLEWOODS DRIVE,GASTONIA,NC,28052,,,,NC,
36000563,Gaston,HOLLOWAY'S DAY CARE,,(704) 860-7352,One Star Family CC Home License,hollowayp31@yahoo.com,1614 LINWOOD ROAD,GASTONIA,NC,28052,,PO BOX 214,GASTONIA,NC,28053
36000567,Gaston,BECKY'S LITTLE DAY CARE,,(704) 674-3579,Three Star Family CC Home License,RJC083166@gmail.com,1545 LEWIS FARM ROAD,KINGS MOUNTAIN,NC,28086,,,,,
36000569,Gaston,HOME AWAY FROM HOME DAYCARE,,(980) 277-8388,One Star Family CC Home License,mthollydaycare@gmail.com,2717 MOUNTAIN ISLAND HWY,MOUNT HOLLY,NC,28120,,,,NC,
36000571,Gaston,PRECIOUS ANGELS FAMILY DAY CARE HOME,,(980) 522-0703,Two Star Family CC Home License,emmalynnsnonna@hotmail.com,308 N HAWTHORNE,MOUNT HOLLY,NC,28120,,,,,
36000572,Gaston,CREATIVE HEARTS HOME DAYCARE,,(704) 648-5395,One Star Family CC Home License,crocker704@gmail.com,1424 RIVER RUN RD,LOWELL,NC,28098,,,,NC,
37000011,Gates,TANYA'S LOVING WITH LEARNING CARE CENTER,,(252) 465-4673,Five Star Family CC Home License,36criddick@embarqmail.com,207 GATLING ROAD,SUNBURY,NC,27979,,,,,
37000016,Gates,JOHNSON'S CHILD CARE,,(252) 465-4202,Four Star Family CC Home License,nannie47@embarqmail.com,1331 CORAPEAKE LANE,CORAPEAKE,NC,27926,,PO BOX 51,CORAPEAKE,NC,27926
37000028,Gates,JOYCE'S CHILD CARE,,(252) 465-8575,Three Star Family CC Home License,joy_riddick@yahoo.com,139 LASSITER LANE,SUNBURY,NC,27979,,,,,
37000035,Gates,MOMMA THERESA'S FAMILY CHILD CARE HOME,,(252) 465-8246,Three Star Family CC Home License,blueeyes0705@yahoo.com,579 KELLOGG FORK ROAD,CORAPEAKE,NC,27926,,,,,
37000052,Gates,HOWELL'S DAY CARE,,(252) 357-1944,Four Star Family CC Home License,joannhowell48@yahoo.com,196 CARTERS ROAD,GATESVILLE,NC,27938,,,,,
38000013,Graham,AMY'S ARK HOME DAY CARE,,(828) 479-3488,Four Star Family CC Home License,amysark91@yahoo.com,328 BEECH CREEK ROAD,ROBBINSVILLE,NC,28771,,,,,
38000024,Graham,THE HAVEN HOME DAY CARE,,(828) 735-3167,Three Star Family CC Home License,hlong9599@yahoo.com,701 LONG CREEK ROAD,ROBBINSVILLE,NC,28771,,PO BOX 1606,ROBBINSVILLE,NC,28771
39000003,Granville,TENDER TOUCH DAY CARE,,(919) 575-9118,Five Star Family CC Home License,minniejohnson37@yahoo.com,702 EAST E  ST,BUTNER,NC,27509,,PO BOX 575,BUTNER,NC,27509
39000026,Granville,BETTY SMOOT'S DAY CARE HOME,,(919) 693-9329,Five Star Family CC Home License,ktcajd@embarqmail.com,4550 OLD ROUTE 75,OXFORD,NC,27565,,,,,
39000032,Granville,HEAVEN'S DELIGHT DAY CARE HOME,,(919) 575-4710,Three Star Family CC Home License,pamela349@aol.com,1006 EAST E  STREET,BUTNER,NC,27509,,,,,
39000065,Granville,BRENDA'S DAY CARE,,(919) 693-3679,Three Star Family CC Home License,,4099 CHARLIE HARRIS RD,OXFORD,NC,27565,,,,,
39000079,Granville,BARBARA CRITCHER'S DAY CARE HOME,,(919) 693-4895,One Star Family CC Home License,,214 HUNTERS ST,OXFORD,NC,27565,,,,,
39000080,Granville,GOD'S PROPERTY DAY CARE,,(919) 690-0572,Three Star Family CC Home License,godspropertydaycarecenter@yahoo.com,4097 CORNERSTONE DR,OXFORD,NC,27565,,,,,
39000084,Granville,LOUISE GREENWAY CHILD CARE HOME,,(919) 693-2923,One Star Family CC Home License,,701 WILLIAMSBORO ST,OXFORD,NC,27565,,P O BOX 1931,OXFORD,NC,27565
39000115,Granville,HEAVEN'S DELIGHT,,(919) 575-9013,Three Star Family CC Home License,bessina@frontier.com,600 15TH ST,BUTNER,NC,27509,,,,,
39000220,Granville,SMITH FAMILY CHILD CARE,,(919) 529-4186,Two Star Family CC Home License,tanayanichelle@yahoo.com,2213 BAYSWATER DRIVE,CREEDMOOR,NC,27522,,,,NC,
39000237,Granville,TINY TOTS CHILDCARE,,(919) 764-9502,Four Star Family CC Home License,Tbertin5@gmail.com,2207 HYDE COURT,CREEDMOOR,NC,27522,,,,NC,
39000243,Granville,LOUISE LEARNING CENTER,,(919) 358-8703,One Star Family CC Home License,shavone.rhone@gmail.com,300 9TH STREET,BUTNER,NC,27509,,,,NC,
40000045,Greene,YARRELL'S DAY CARE,,(252) 753-4530,Five Star Family CC Home License,montraila@embarqmail.com,10536 HWY 91 S,WALSTONBURG,NC,27888,,P O BOX 125,WALSTONBURG,NC,27888
40000084,Greene,GRANNY DAYCARE,,(252) 753-4818,Three Star Family CC Home License,granny.2010@yahoo.com,805 STRICKLAND ROAD,WALSTONBURG,NC,27888,,,,,
40000091,Greene,GOD'S LITTLE ANGELS,,(252) 747-4023,Four Star Family CC Home License,d.jjones21@yahoo.com,5085 HWY 13 SOUTH,SNOW HILL,NC,28580,,,,,
40000099,Greene,TENDER YEARS HOME DAY CARE,,(252) 753-6334,Three Star Family CC Home License,anniebest721@yahoo.com,210 WHITLEY STREET,WALSTONBURG,NC,27888,,P O BOX 15,WALSTONBURG,NC,27888
40000122,Greene,LITTLE DARLINGS DAY CARE,,(252) 717-0806,One Star Family CC Home License,wrosebullock@gmail.com,5617 ORMONDSVILLE ROAD,AYDEN,NC,28513,,,,NC,
40000126,Greene,LITTLE ONES CHILD CARE,,(252) 747-4356,Three Star Family CC Home License,artis_latonya@yahoo.com,496 MORRIS BBQ ROAD,HOOKERTON,NC,28538,,,,,
41000015,Guilford,BAYBERRY PATCH,,(336) 509-8193,Four Star Family CC Home License,mcamjohnson@aol.com,5112 BAYBERRY LANE,GREENSBORO,NC,27455,,,,NC,
41000019,Guilford,PAT'S PLAYSCHOOL,,(336) 869-0860,Five Star Family CC Home License,,3433 HILLSIDE DR,HIGH POINT,NC,27265,,,,,
41000046,Guilford,FAYE'S DAY CARE HOME,,(336) 294-5957,Five Star Family CC Home License,ettaanderson@bellsouth.com,4821 FERNCREST DRIVE,GREENSBORO,NC,27410,,,,,
41000059,Guilford,MONA'S DAY CARE,,(336) 855-3857,Two Star Family CC Home License,mgammons1955@aol.com,2101 BERTIE STREET,GREENSBORO,NC,27403,,,,,
41000064,Guilford,SHORTY'S DAY CARE HOME,,(336) 288-8971,Two Star Family CC Home License,,1800 WESTRIDGE ROAD,GREENSBORO,NC,27410,,,,,
41000170,Guilford,FORD'S DAY CARE HOME,,(336) 271-8196,Three Star Family CC Home License,fords.daycare21@gmail.com,1721 BRISTOL RD,GREENSBORO,NC,27406,,,,,
41000288,Guilford,BECK'S FAMILY CHILD CARE,,(336) 665-9345,Three Star Family CC Home License,,4804 HICKORY WOODS DR,GREENSBORO,NC,27410,,,,,
41000374,Guilford,DILLARD'S TENDER DAY CARE,,(336) 378-1560,Three Star Family CC Home License,edillard70@yahoo.com,320 CRAIG ST,GREENSBORO,NC,27406,,,,NC,
41000413,Guilford,PROFESSIONAL CHILD CARE,,(336) 274-2023,Three Star Family CC Home License,hoskinsgloria295@gmail.com,1900 SHARON BROOK DR,GREENSBORO,NC,27405,,,,NC,
41000476,Guilford,PAT'S LITTLE T.L.C.,,(336) 272-4277,Three Star Family CC Home License,patsm9@yahoo.com,826 BELLEVUE ST,GREENSBORO,NC,27406,,,,,
41000482,Guilford,MCPHERSON DAY & AFTER SCHOOL,,(336) 285-7323,Three Star Family CC Home License,stovercarol9@gmail.com,1607 MCPHERSON ST,GREENSBORO,NC,27405,,,,,
41000518,Guilford,CAROLYN'S HOME CHILD CARE,,(336) 884-0634,Four Star Family CC Home License,clnelson@northstate.net,1609 GAVIN DRIVE,HIGH POINT,NC,27260,,,,,
41000529,Guilford,IN HIS CARE,,(336) 665-6448,Five Star Family CC Home License,IHCSAB@gmail.com,4507 EAGLE ROCK ROAD,GREENSBORO,NC,27410,,,,NC,
41000532,Guilford,KIDS ALLEY DAY CARE- ACADEMY,,(336) 272-5722,Three Star Family CC Home License,boliver42@bellsouth.net,3708 WOODDALE LN,GREENSBORO,NC,27405,,,,NC,
41000543,Guilford,MY FRIEND'S HOUSE,,(336) 431-8237,Three Star Family CC Home License,b_k_eaton@yahoo.com,1529 KERSEY VALLEY RD,HIGH POINT,NC,27263,,PO BOX 4141,HIGH POINT,NC,27263
41000559,Guilford,CAPEL'S IN HOME DAY CARE,,(336) 883-1332,Four Star Family CC Home License,bdcapel1968@yahoo.com,204 MODEL FARM RD,HIGH POINT,NC,27263,,,,NC,
41000622,Guilford,ABC DAYCARE,,(336) 852-0132,Four Star Family CC Home License,msparks0967@aol.com,608 MERRITT DRIVE,GREENSBORO,NC,27407,,,,,
41000718,Guilford,PRECIOUS TIMES IN HOME CARE,,(336) 392-3364,One Star Family CC Home License,ahyde1@juno.com,5115 BAYBERRY LN,GREENSBORO,NC,27455,,5115 BAYBERRY LN,GREENSBORO,NC,27455
41000730,Guilford,MS. TEMP'S LEARNING CENTER,,(336) 883-9293,Four Star Family CC Home License,mstemp119@gmail.com,1024 RICHLAND ST,HIGH POINT,NC,27260,,,,,
41000732,Guilford,DOREEN'S CHILD CARE CENTER,,(336) 294-2478,Three Star Family CC Home License,,4122 BECKFORD DR,GREENSBORO,NC,27407,,,,,
41000757,Guilford,"DAVIS INFANT, TODDLER, AND SCHOOLAGE CARE",,(336) 882-6367,Four Star Family CC Home License,kwened@northstate.net,829 ROSECREST DR,HIGH POINT,NC,27260,,829 ROSECREST DR,HIGH POINT,NC,27260
41000760,Guilford,KEKEI KIDS,,(336) 324-7291,Four Star Family CC Home License,alaisia07@aol.com,1813 GORDON STREET,GREENSBORO,NC,27405,,,,,
41000762,Guilford,ANNE'S CHILD CARE,,(336) 841-2350,Three Star Family CC Home License,annedavis1101@yahoo.com,815 WILLOW PLACE,HIGH POINT,NC,27260,,,,,
41000774,Guilford,FC&J ENRICHMENT CENTER,,(336) 882-8591,Four Star Family CC Home License,,1701 WAVERLY STREET,HIGH POINT,NC,27265,,,,,
41000836,Guilford,BAILEY'S ENRICHMENT CHILD CARE,,(336) 454-6634,Five Star Family CC Home License,becc@northstate.net,2500 TRIANGLE LAKE ROAD,HIGH POINT,NC,27260,,,,NC,
41000849,Guilford,LINDA'S DAY CARE,,(336) 288-5674,Four Star Family CC Home License,riderld2@gmail.com,3107 ROBIN HOOD DRIVE,GREENSBORO,NC,27408,,,,,
41000890,Guilford,CREATIVE MINDS CHILD CARE,,(336) 285-6011,Four Star Family CC Home License,brownandsweet1962@gmail.com,2200 PEAR STREET,GREENSBORO,NC,27401,,,,,
41000899,Guilford,ALMOST LIKE HOME LOVING CARE FCCH,,(336) 605-5199,Three Star Family CC Home License,favoredandblessed@live.com,4402 EAGLE ROCK ROAD,GREENSBORO,NC,27410,,,,NC,
41000922,Guilford,HEAVEN SENT CHILD CARE,,(336) 375-3995,Four Star Family CC Home License,heavensent197376@gmail.com,4 FALCON RIDGE COURT,GREENSBORO,NC,27405,,,,,
41000933,Guilford,LITTLE ONES CHILD CARE,,(336) 272-4298,Four Star Family CC Home License,shadomlittle@aol.com,818 BILBRO ST,GREENSBORO,NC,27406,,,,NC,
41000965,Guilford,GOD'S PRECIOUS GIFT DAY CARE,,(336) 272-4705,Three Star Family CC Home License,jamison4734@yahoo.com,810 S PEARSON STREET,GREENSBORO,NC,27406,,,,NC,
41000979,Guilford,"TENDER LOVE AND CARE, INC.",,(336) 855-6248,Three Star Family CC Home License,ahayes8@triad.rr.com,1402 GLENDALE DRIVE,GREENSBORO,NC,27406,,,,,
41000991,Guilford,LOVE AND LEARN HOME DAY CARE,,(336) 274-8660,Three Star Family CC Home License,brenda.hughes16@outlook.com,2320 BONAIRE LANE,GREENSBORO,NC,27405,,,,,
41001059,Guilford,DEBORAH'S CHRISTIAN HOME DAY CARE,,(336) 315-1982,Three Star Family CC Home License,,4404 DANBY CASTLE ROAD,GREENSBORO,NC,27407,,,,,
41001069,Guilford,PEARL'S LITTLE ANGELS,,(336) 274-5462,Five Star Family CC Home License,Pdlkd@msn.com,1514 LINCOLN STREET,GREENSBORO,NC,27401,,,,,
41001075,Guilford,"GIGGLES, JIGGLES, WIGGLES CHILDCARE",,(336) 643-2610,Two Star Family CC Home License,tpegram5@triad.rr.com,7401 GREENLAWN DRIVE,SUMMERFIELD,NC,27358,,,,,
41001103,Guilford,ITS ALL ABOUT ME,,(336) 987-0289,Three Star Family CC Home License,,1807 HEILWOOD DRIVE,GREENSBORO,NC,27407,,,,NC,
41001183,Guilford,PRECIOUS LITTLE JEWELS,,(336) 954-5459,Four Star Family CC Home License,michelleplj@yahoo.com,12 LOBLOLLY COURT,BROWNS SUMMIT,NC,27214,,,,,
41001233,Guilford,HOLLY HENGEVELD,,(336) 869-6285,One Star Family CC Home License,sonofskip@triad.rr.com,3906 HEIDI DRIVE,HIGH POINT,NC,27265,,,,,
41001315,Guilford,BOAT BABIES,,(336) 271-2972,Four Star Family CC Home License,toriboat@gmail.com,819 PINE STREET,GREENSBORO,NC,27401,,,,,
41001374,Guilford,J & J DAYCARE,,(336) 885-7321,Three Star Family CC Home License,Barbers214@aol.com,4008 WELLINGHAM LANE,HIGH POINT,NC,27265,,,,NC,
41001378,Guilford,DIVINE COVENANT ENRICHMENT CENTER,,(336) 887-2618,Three Star Family CC Home License,,536 E DAYTON,HIGH POINT,NC,27262,,,,,
41001416,Guilford,LITTLE ONES NURSERY,,(336) 210-6627,Three Star Family CC Home License,diva.8@hotmail.com,620 SHIRLEY LANE,GREENSBORO,NC,27401,,,,NC,
41001487,Guilford,ANGEL HOME CARE,,(336) 887-6879,Three Star Family CC Home License,abe@northstate.net,1205 N CENTENNIAL ST,HIGH POINT,NC,27262,,,,,
41001536,Guilford,CARING CHILDCARE CENTER,,(336) 858-5545,Three Star Family CC Home License,edthr811@yahoo.com,811 ROSECREST DRIVE,HIGH POINT,NC,27260,,,,,
41001558,Guilford,GOD'S OWN,,(336) 255-0020,Five Star Family CC Home License,mlzstur@yahoo.com,4 PYRACANTHA COURT,GREENSBORO,NC,27405,,,,,
41001567,Guilford,BUTLER'S TOTAL DAY CARE,,(336) 621-8306,Four Star Family CC Home License,butlerstotaldaycare@yahoo.com,1703 SPRY STREET,GREENSBORO,NC,27405,,,,,
41001577,Guilford,KING'S DAYCARE,,(336) 882-0501,Two Star Family CC Home License,kingchicosky@hotmail.com,713 O NEIL STREET,HIGH POINT,NC,27260,,,,,
41001581,Guilford,GRACE CHILD DEVELOPMENT,,(336) 887-3358,Four Star Family CC Home License,brendahunter@northstate.net,1673 CORYTON WAY,HIGH POINT,NC,27260,,,,,
41001583,Guilford,BLOSSOMING ANGELS CHILDCARE,,(336) 419-6899,Three Star Family CC Home License,blossomingangels@yahoo.com,1314 ROTHERWOOD ROAD,GREENSBORO,NC,27406,,,,NC,
41001617,Guilford,LUV-N-KIDS,,(336) 272-1326,Three Star Family CC Home License,ceverettblue@aol.com,3915 FAIRALL DRIVE,GREENSBORO,NC,27401,,,,,
41001621,Guilford,SOLANGE'S LITTLE BLESSINGS,,(336) 938-0080,Four Star Family CC Home License,solangemack44@gmail.com,3914 JACKPINE CT,GREENSBORO,NC,27406,,PO BOX 954,GREENSBORO,NC,27406
41001637,Guilford,GENESIS FAMILY CHILD CARE HOME,,(336) 378-5119,Four Star Family CC Home License,atimmons2@triad.rr.com,611 SHARING TERRACE,GREENSBORO,NC,27405,,,,,
41001660,Guilford,WINGS FOR LEARNING,,(336) 273-8779,Three Star Family CC Home License,wingsforlearning@aol.com,610 DOUGLAS  STREET,GREENSBORO,NC,27406,,,,,
41001707,Guilford,GREAT START HOME DAY CARE,,(336) 558-1156,Three Star Family CC Home License,odkcelder@gmail.com,3601 SOUTH ELM-EUGENE STREET,GREENSBORO,NC,27406,,,,,
41001767,Guilford,TIFFANY'S DAY CARE,,(336) 621-3712,Four Star Family CC Home License,,4100 SIR BUXTON PLACE,GREENSBORO,NC,27405,,P O BOX 14423,GREENSBORO,NC,27405
41001849,Guilford,KELLY'S CHILD CARE HOME,,(336) 988-8954,Five Star Family CC Home License,kellyschildcarehome@yahoo.com,3338 CHERRYBROOK DRIVE,JAMESTOWN,NC,27282,,,,NC,
41001855,Guilford,FLOSSIE'S LITTLE BUZY BEES DAYCARE,,(336) 370-6106,Four Star Family CC Home License,LittleBuzyBees@Yahoo.Com,2811 AZALEA DRIVE,GREENSBORO,NC,27407,,,,NC,
41001859,Guilford,HUGS AND KISSES,,(336) 988-8450,Three Star Family CC Home License,cassandrarankin60@yahoo.com,5730 HIDDEN LAKE DRIVE,BROWNS SUMMIT,NC,27214,,,,NC,
41001870,Guilford,CHAUNCEY'S ANGELS,,(336) 987-7896,Three Star Family CC Home License,crwangels@yahoo.com,612 HERMAN GIST ROAD,GREENSBORO,NC,27401,,,,,
41001871,Guilford,PETTRESS TINY FEET CHILD CARE,,(336) 362-4174,Three Star Family CC Home License,stacypettress@yahoo.com,7313 A FRIENDSHIP CHURCH ROAD,BROWNS SUMMIT,NC,27214,,,,,
41001881,Guilford,MS. DEE'S CHILD CARE,,(336) 549-7989,Two Star Family CC Home License,deedeemac710@yahoo.com,5911 BOXELDER COVE,GREENSBORO,NC,27405,,,,NC,
41001887,Guilford,MARIA'S HOME DAY CARE,,(336) 553-5837,Four Star Family CC Home License,rmreddick@yahoo.com,708 SUMMIT ROAD,HIGH POINT,NC,27265,,PO BOX 1978,JAMESTOWN,NC,27282
41001897,Guilford,MARY'S LOVE CARE CENTER,,(336) 887-5507,Three Star Family CC Home License,,2311 TIMBERLAKE AVENUE,HIGH POINT,NC,27265,,,,NC,
41001898,Guilford,GLADYS HOME CHILD CARE,,(336) 373-8502,Four Star Family CC Home License,gmstrange@gmail.com,1502 GLENWOOD AVENUE,GREENSBORO,NC,27403,,,,NC,
41001911,Guilford,YOUNG MINDS,,(336) 987-6302,Four Star Family CC Home License,youngminds2010@yahoo.com,4100 HOPE VALLEY LANE,GREENSBORO,NC,27401,,,,,
41001927,Guilford,RAMONA'S LITTLE ANGELS,,(336) 965-0553,Three Star Family CC Home License,harstenr@yahoo.com,2505 DAVID RICHMOND COURT,GREENSBORO,NC,27405,,,,NC,
41001968,Guilford,XAJA TLC,,(336) 889-4267,One Star Family CC Home License,ghaley@northstate.net,1211 TANGLE LANE,HIGH POINT,NC,27265,,,,NC,
41001977,Guilford,T-N-T CHILDCARE,,(336) 882-6922,One Star Family CC Home License,tntchildcare@gmail.com,305 LINDALE DRIVE,HIGH POINT,NC,27265,,,,NC,
41001987,Guilford,LANDEN'S LITTLE PLAYHOUSE,,(336) 543-4981,Three Star Family CC Home License,donshe'337@gmail.com,1729 DUNBAR STREET,GREENSBORO,NC,27401,,,,NC,
41001990,Guilford,LOVE PEACE AND JOY,,(336) 987-5141,Two Star Family CC Home License,,2005 CIRCLEVIEW DRIVE,GREENSBORO,NC,27406,,,,NC,
41002000,Guilford,IMAGINATION STATION CHILD DEVELOPMENT CENTER,,(336) 517-5787,Four Star Family CC Home License,906imaginationstation@gmail.com,906 12TH STREET,GREENSBORO,NC,27405,,,,NC,
41002010,Guilford,JOAN'S LITTLE ANGELS CHILDCARE CENTER,,(336) 676-4014,Four Star Family CC Home License,sunshyyne@netzero.net,1601 LUCAS AVENUE,GREENSBORO,NC,27405,,,,NC,
41002011,Guilford,FAITH IN ACTION ENRICHMENT CENTER,,(336) 887-2929,Four Star Family CC Home License,clashworth@gmail.com,1904 WICKHAM AVE,HIGH POINT,NC,27265,,,,,
41002021,Guilford,"OUR VILLAGE, LLC",,(336) 617-4463,Four Star Family CC Home License,,5301 AUTUMN WOODS DRIVE,GREENSBORO,NC,27407,,,,NC,
41002040,Guilford,HARRIS HEAVENLY ANGELS CHILDCARE,,(336) 521-0823,Three Star Family CC Home License,harriskatasha@yahoo.com,1709 CEDROW DRIVE,HIGH POINT,NC,27260,,,,NC,
41002051,Guilford,AUNTIE'S FAMILY DAYCARE,,(336) 895-6590,Three Star Family CC Home License,tarpley.sylvia@gmail.com,4 BURKEDALE COURT,BROWNS SUMMIT,NC,27214,,,,,
41002053,Guilford,"GLORY US BLESSINGS CHILDCARE, LLC",,(336) 355-9605,Four Star Family CC Home License,gloryusblessings@gmail.com,4306 BAKER AVENUE,GREENSBORO,NC,27407,,,,,
41002067,Guilford,STEP BY STEP HOME DAYCARE #2,,(252) 567-1008,Four Star Family CC Home License,roverjewel33@twc.com,4405 GRAY WOLF WAY,GREENSBORO,NC,27406,,,,NC,
41002089,Guilford,A BRIGHTER CHILD ACADEMY,,(336) 763-8630,Four Star Family CC Home License,abrighterchildacademy@gmail.com,1624A RANKIN ROAD,GREENSBORO,NC,27405,,,,NC,
41002090,Guilford,VP LEARNING CENTER,,(336) 823-7962,Three Star Family CC Home License,chrisvpa89@gmail.com,466 WADSWORTH COURT,HIGH POINT,NC,27263,,,,NC,
41002107,Guilford,ADRIANNA'S PLAYHOUSE,,(336) 965-3268,Three Star Family CC Home License,adriannaharvey8108@yahoo.com,4698  BYERS ROAD,GREENSBORO,NC,27405,,,,,
41002124,Guilford,"BOTTLES, BIBS, AND CRIBS",,(336) 847-1327,Three Star Family CC Home License,bottlesbibsandcribs@yahoo.com,1910 WICKHAM AVE,HIGH POINT,NC,27260,,,,,
41002162,Guilford,LISA'S TINY TOTS,,(336) 905-7518,Five Star Family CC Home License,lisabrockman52@gmail.com,628 WESTWOOD AVE,HIGH POINT,NC,27262,,,,,
41002172,Guilford,P AND J CHILDCARE CENTER LLC,,(336) 763-2377,Three Star Family CC Home License,pamela19661@live.com,5 GLENDALE OAKS COURT,GREENSBORO,NC,27406,,PO BOX 16651,GREENSBORO,NC,27416
41002189,Guilford,LA'DEANNA'S IN HOME CHILD CARE,,(336) 292-4046,Three Star Family CC Home License,LaDeannaW@aol.com,5714 SILVER SKY WAY,GREENSBORO,NC,27410,,,,NC,
41002191,Guilford,NEST OF ANGELS,,(336) 886-7855,Five Star Family CC Home License,joinerhgh@aol.com,408 GORDON STREET,HIGH POINT,NC,27260,,408 GORDON STREET,HIGH POINT,NC,27260
41002197,Guilford,ANITA'S CHILD CARE SERVICES,,(336) 378-1615,Three Star Family CC Home License,aperry242@yahoo.com,3214 WOODLEA DRIVE,GREENSBORO,NC,27406,,,,,
41002206,Guilford,EPIPHANY EARLY LEARNING CENTER,,(336) 858-3801,Five Star Family CC Home License,danielle.johnson81@yahoo.com,2711 ALLEN JAY RD,HIGH POINT,NC,27263,,,,NC,
41002214,Guilford,BROWNS DAYCARE,,(336) 541-8777,Four Star Family CC Home License,eulabrown41@yahoo.com,1721 HANNAFORD ROAD,GREENSBORO,NC,27401,,,,NC,
